
Gurobi 9.0.2 (linux64, Python) logging started Sat Dec  5 10:40:22 2020

Using license file /share/apps/gurobi/9.0.2/gurobi_client.lic
Set parameter TokenServer to value 10.1.1.1
Set parameter LogFile to value /storage/users/anderhva/051220-103929/logs/O12-C3-V2-WS2.log
Set parameter LogToConsole to value 0
Changed value of parameter TimeLimit to 3600.0
   Prev: inf  Min: 0.0  Max: inf  Default: inf
Gurobi Optimizer version 9.0.2 build v9.0.2rc0 (linux64)
Optimize a model with 3144 rows, 23403 columns and 130722 nonzeros
Model fingerprint: 0x97d524ac
Variable types: 84 continuous, 23319 integer (23319 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [1e+00, 1e+04]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Presolve removed 771 rows and 3687 columns
Presolve time: 0.57s
Presolved: 2373 rows, 19716 columns, 89274 nonzeros
Variable types: 72 continuous, 19644 integer (19641 binary)

Root relaxation: objective 4.637859e+03, 3282 iterations, 0.39 seconds

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

     0     0 4637.85905    0   57          - 4637.85905      -     -    1s
     0     0 4802.71145    0   59          - 4802.71145      -     -    1s
     0     0 4822.39283    0   60          - 4822.39283      -     -    1s
     0     0 4921.87936    0   60          - 4921.87936      -     -    1s
     0     0 5005.28183    0   75          - 5005.28183      -     -    2s
     0     0 5005.91108    0   75          - 5005.91108      -     -    2s
     0     0 5032.45763    0   75          - 5032.45763      -     -    2s
     0     0 5073.49904    0   68          - 5073.49904      -     -    2s
     0     0 5080.70253    0   79          - 5080.70253      -     -    2s
H    0     0                    5926.1184286 5080.70253  14.3%     -    2s
     0     0 5083.31509    0   73 5926.11843 5083.31509  14.2%     -    3s
     0     0 5083.31509    0   44 5926.11843 5083.31509  14.2%     -    3s
     0     0 5203.11334    0   45 5926.11843 5203.11334  12.2%     -    3s
     0     0 5289.36334    0   44 5926.11843 5289.36334  10.7%     -    4s
     0     0 5289.36334    0   44 5926.11843 5289.36334  10.7%     -    4s
     0     0 5396.76427    0   71 5926.11843 5396.76427  8.93%     -    4s
     0     0 5396.76427    0   32 5926.11843 5396.76427  8.93%     -    4s
H    0     0                    5911.2127857 5396.76427  8.70%     -    4s
     0     0 5396.76427    0   23 5911.21279 5396.76427  8.70%     -    4s
     0     0 5408.65476    0   40 5911.21279 5408.65476  8.50%     -    4s
     0     0 5420.44616    0   39 5911.21279 5420.44616  8.30%     -    4s
     0     0 5421.78189    0   41 5911.21279 5421.78189  8.28%     -    4s
     0     0 5486.70317    0   54 5911.21279 5486.70317  7.18%     -    4s
     0     0 5499.50468    0   54 5911.21279 5499.50468  6.96%     -    4s
     0     0 5505.18380    0   59 5911.21279 5505.18380  6.87%     -    4s
     0     0 5511.70246    0   67 5911.21279 5511.70246  6.76%     -    4s
     0     0 5513.53269    0   65 5911.21279 5513.53269  6.73%     -    4s
     0     0 5513.70990    0   63 5911.21279 5513.70990  6.72%     -    4s
     0     0 5525.04206    0   65 5911.21279 5525.04206  6.53%     -    5s
H    0     0                    5910.9491746 5525.04206  6.53%     -    5s
     0     0 5527.14533    0   78 5910.94917 5527.14533  6.49%     -    5s
     0     0 5555.99550    0   63 5910.94917 5555.99550  6.01%     -    5s
H    0     0                    5886.4897500 5555.99550  5.61%     -    5s
     0     0 5556.52832    0   66 5886.48975 5556.52832  5.61%     -    5s
     0     0 5571.79335    0   72 5886.48975 5571.79335  5.35%     -    5s
     0     0 5571.79335    0   29 5886.48975 5571.79335  5.35%     -    5s
     0     0 5571.79335    0   56 5886.48975 5571.79335  5.35%     -    5s
     0     0 5571.79335    0   59 5886.48975 5571.79335  5.35%     -    5s
     0     0 5579.49030    0   42 5886.48975 5579.49030  5.22%     -    5s
     0     0 5582.89547    0   34 5886.48975 5582.89547  5.16%     -    5s
     0     0 5604.10615    0   84 5886.48975 5604.10615  4.80%     -    5s
     0     0 5608.29537    0   79 5886.48975 5608.29537  4.73%     -    5s
H    0     0                    5886.4893814 5608.29537  4.73%     -    5s
     0     0 5608.52834    0   99 5886.48938 5608.52834  4.72%     -    5s
     0     0 5642.84338    0   81 5886.48938 5642.84338  4.14%     -    5s
H    0     0                    5886.4892988 5642.84338  4.14%     -    5s
     0     0 5646.04872    0   67 5886.48930 5646.04872  4.08%     -    5s
     0     0 5646.34364    0   68 5886.48930 5646.34364  4.08%     -    5s
     0     0 5654.16590    0   87 5886.48930 5654.16590  3.95%     -    5s
     0     0 5654.87220    0   93 5886.48930 5654.87220  3.93%     -    5s
     0     0 5655.08559    0   93 5886.48930 5655.08559  3.93%     -    5s
H    0     0                    5886.4891566 5655.08559  3.93%     -    5s
     0     0 5662.39121    0   88 5886.48916 5662.39121  3.81%     -    5s
H    0     0                    5886.4890862 5662.39121  3.81%     -    5s
     0     0 5663.29363    0   87 5886.48909 5663.29363  3.79%     -    5s
     0     0 5663.45681    0   87 5886.48909 5663.45681  3.79%     -    5s
     0     0 5672.04661    0  102 5886.48909 5672.04661  3.64%     -    6s
